time,SOPR,SOPR Smoothing,Upper Bollinger Band,Lower Bollinger Band,btc active adresses,btc sending adresses,btc receiving adresses,btc new adresses,btc blocks,btc blocksminted,btc meanblocksize,btc totalblocksize,btc difficulty,btc hashrate,btc totalvolume,btc totalvolume usd
1600992000,0.148261799999996,0.104515858126233,0.258118478271253,-0.174503138271256,995305.647567203,631314.412910288,685884.671541224,493721.894461717,649326.413789496,150.352491223054,1252779.12454856,188453833.546713,8.05973943836253E+022,1.39353005515359E+020,2853742.16409969,30408437545.4783
1601078400,0.0903557999999993,0.1128935202851,0.262129220039916,-0.165194660039919,987330.802554984,634506.883290235,668683.458533729,482742.095468678,649476.702191406,150.288401909772,1263554.84250943,189972561.265493,8.10342317684207E+022,1.39470640876203E+020,2768470.88225798,29532825019.7872
1601164800,0.0457950000000063,0.106244698415084,0.253553848933956,-0.138264568933958,950874.474817715,611576.904510193,645034.102436687,466405.896292554,649627.301792969,150.59960156254,1218484.9130101,183501527.39904,8.13916441741624E+022,1.41385069807802E+020,2641709.94769924,28203964742.5492
1601251200,0.146945400000003,0.131456389612342,0.258325846238208,-0.12078574623821,936550.206669039,595622.558235612,642152.992902744,463633.55151209,649773.974194247,146.672401278442,1223156.68640221,179319281.871941,8.16840725061329E+022,1.39315057115475E+020,2578276.42005405,27616896798.7363
1601337600,0.334404000000004,0.20888977331919,0.302829681018417,-0.128180781018419,948882.350911032,596040.093101864,659149.176011336,476876.178509892,649919.615249838,145.641055591453,1232447.55322012,179383077.895225,8.19233320504724E+022,1.37621410367207E+020,2579607.56514626,27646713886.7231
1601424000,0.0697266000000063,0.192039087261157,0.30323646128058,-0.123301981280581,979799.014381753,619228.621628798,675326.416736548,487277.964235366,650067.139749868,147.52450002937,1249168.25916145,184333097.187002,8.21190898594774E+022,1.39872063027714E+020,2544621.23100627,27290146482.0478
1601510400,0.0347201999999935,0.167644162304581,0.300402896960185,-0.113196056960186,970932.829948707,607521.235878108,676161.977329903,488380.698010754,650210.387068074,143.247318205848,1258554.46717315,180144944.607547,8.22792553395724E+022,1.36258960659039E+020,2441379.093632,26199721047.0261
1601596800,0.0178962000000027,0.142586496431022,0.298284277496001,-0.106578157496002,974098.133594397,607149.374809361,678507.435997193,489098.934736071,650352.31669206,141.929623986603,1264480.1937299,179317836.678902,8.24102998232865E+022,1.35120967811941E+020,2489792.76499095,26623472742.9802
1601683200,0.0183155999999984,0.12221186071629,0.298194901132422,-0.106172881132423,981245.563849961,619014.215753113,672016.811270431,485053.855693149,650495.895475322,143.578783261766,1275352.04893374,183071972.737284,8.25175180372344E+022,1.36008064573406E+020,2432236.64232397,25952384639.0287
1601769600,0.0538182000000065,0.116300067858785,0.297346371774572,-0.108644691774572,969602.370422696,619431.449252547,652038.663766716,471992.427385304,650642.096297991,146.200822668718,1265283.91575591,184832780.603232,8.26052420304645E+022,1.38552052832787E+020,2331026.39316625,24850708087.5068
1601856000,0.136647599999997,0.136562964611732,0.291406856543514,-0.107728736543514,965184.484891296,613335.913024811,648955.452172768,469367.258769794,650787.169698356,145.073400365315,1253369.17133276,181765983.220826,8.26770162067437E+022,1.36997134135917E+020,2278307.69033516,24306578457.2008
1601942400,0.0622841999999935,0.130607334682324,0.268519722855223,-0.103643442855223,967593.12400197,608765.019747573,656940.824504992,474434.484448013,650929.502480473,142.332782117076,1261976.11920233,179461615.362494,8.27357405327903E+022,1.33906746111205E+020,2259592.99423177,24119919142.5687
1602028800,0.130715999999995,0.146471455649173,0.272354428637911,-0.102122548637911,985316.192365248,619179.016157105,676154.856413175,487403.123639284,651073.411120387,143.908639913971,1265044.93919083,181942603.296586,8.27837877086466E+022,1.36832792272804E+020,2232326.44119542,23808172087.0619
1602115200,0.213466799999997,0.184527190985686,0.284282507435162,-0.105297587435163,995086.157389748,627607.740492177,680303.064338052,491601.464795778,651220.609098499,147.197978111431,1257528.69211011,184905821.606298,8.28230990343472E+022,1.39226830041385E+020,2194012.61223554,23425892966.5652
1602201600,0.272345399999998,0.233505701715561,0.299210475560796,-0.112441095560797,997298.674227976,629566.514948145,686545.59809477,495831.380287454,651366.861989681,146.25289118208,1267713.29098382,185199898.768789,8.28552628462841E+022,1.39367406397497E+020,2296546.98122267,24676149301.8194
1602288000,0.237779999999996,0.263104665040003,0.316437745983808,-0.113512705983809,982176.551641071,621973.330412118,676477.671168448,489914.765689735,651512.523446102,145.661456421702,1273254.29974328,185280099.719918,8.28815786924143E+022,1.39482423416134E+020,2218064.3161816,24031797793.8441
1602374400,0.125642400000001,0.253340907760003,0.313185195587347,-0.0921407555873484,948039.178615422,601077.270337188,651930.276410549,473427.171927965,651657.155546811,144.632100708665,1235731.79329645,178749767.407206,8.2903109839248E+022,1.37758346431382E+020,2202564.06251768,24068753045.0325
1602460800,0.314120400000002,0.302466924530912,0.335835222487681,-0.102256002487682,946715.873412618,601625.403003154,653044.044335903,473369.504304699,651802.581811027,145.42626421618,1226358.97914005,178330358.060441,8.2920726232112E+022,1.39984101625676E+020,2196886.34279459,24211591889.621
1602547200,0.213380999999999,0.312133847343473,0.338721247720307,-0.0787888877203076,966956.260064869,617368.602457126,667442.581729376,483803.776249299,651951.748754477,149.166943449602,1232066.70801491,183867883.322179,8.29351396444553E+022,1.43623355875553E+020,2212637.29607861,24564651729.714
1602633600,0.232303799999998,0.325777329644659,0.33728182729545,-0.0473891872954507,961734.758234893,611043.583828557,669808.294142216,484056.36238579,652100.885344572,149.136590095129,1214683.21137767,181225025.263601,8.29469324363725E+022,1.44782745716362E+020,2246294.38544611,25070660136.9814
1602720000,0.228022799999996,0.335642906072902,0.344657314540746,-0.0467885745407468,976061.165828549,620418.932223365,683127.695207268,493013.205588374,652250.360736468,149.475391896015,1223179.09949564,182906475.215674,8.29565810843048E+022,1.43913155586114E+020,2315994.34911037,25969105735.9408
1602806400,0.100426799999997,0.305049286786919,0.344606472451726,-0.0457306324517264,978294.953859722,621999.308182753,688431.93244231,496240.986390488,652400.840602565,150.479866096739,1221807.46146417,183909559.540097,8.2964475432613E+022,1.45019854570457E+020,2323622.63093198,26119051520.1196
1602892800,0.0577182000000054,0.267076143734754,0.344001790388276,-0.0439336303882767,954428.780430681,607117.252149526,669939.762907345,483890.443410399,652552.505947553,151.665344988241,1186886.33065945,179865889.623715,8.35163889903197E+022,1.45925335557647E+020,2341557.46609201,26363863524.7519
1602979200,0.0904938,0.245939208510253,0.342912051459396,-0.0484890514593968,913704.093079648,578100.47903143,641309.987833282,463827.453699417,652698.413957089,145.908009535834,1168003.28720622,170792737.146676,8.39679546284434E+022,1.41211638183529E+020,2302481.90395589,25985540255.3773
1603065600,0.492673199999998,0.350517897872024,0.389451154154543,-0.0792012341545444,917144.985246985,573232.937389352,648186.171863594,468551.189390432,652840.520510345,142.106553256591,1187560.965896,168729751.301826,8.43374174232719E+022,1.37354976695615E+020,2503993.00569074,28435327166.7271
1603152000,0.260977199999997,0.365871370986201,0.39990092650271,-0.0705259465027128,934490.442474806,578999.857864015,660107.413342941,477903.33677399,652982.971326646,142.450816300847,1194604.11351087,170158333.246949,8.46397051644952E+022,1.37835890023685E+020,2812053.47487796,32298663510.5368
1603238400,0.526530599999999,0.458904030806891,0.464440460150521,-0.0858844401505237,948335.816570296,582782.792797831,665021.883644224,480221.275542356,653123.158358165,140.187031518875,1213248.83133407,169880365.020231,8.48870314982233E+022,1.36411182746651E+020,2993793.7631399,35047333711.8867
1603324800,0.805060199999996,0.619424570660183,0.602108161407788,-0.144835741407791,966482.031739333,588260.830470952,681177.177527093,490968.316352836,653262.765929408,139.607571242716,1226100.39352017,170974615.380189,8.50893894076373E+022,1.37063694974533E+020,3183669.38620386,38162026933.5209
1603411200,1.03125900000001,0.81930464872197,0.778497233954025,-0.219930473954027,970138.571423091,587275.588567143,686872.417976712,494641.167925048,653400.808487697,138.042558289495,1236694.03050679,170479570.220154,8.52549549698851E+022,1.35779386797345E+020,3103056.35012143,37662823240.1992
1603497600,0.586006199999996,0.847917803499792,0.810898819062361,-0.199113259062364,993223.012982529,614708.02700948,681571.432890037,491689.501029585,653541.388762662,140.580274964132,1255111.27376393,176460431.634672,8.53904177026332E+022,1.38364952834191E+020,2876910.15901174,35214321644.333
1603584000,0.372250799999994,0.806554202863464,0.817300703423901,-0.181954823423904,967807.737894796,603325.294825939,657170.263273667,475428.319024206,653677.681714905,136.292952243381,1276648.71427616,173596237.155641,8.5501250847609E+022,1.35025870500702E+020,2651674.03873867,32697673123.2421
1603670400,0.226899600000001,0.728665438706471,0.81371535175529,-0.161907931755293,941757.240095742,580318.877584859,643125.851769364,464995.170110714,653809.194130377,131.512415471857,1288249.39432512,168842334.036433,8.55919325116801E+022,1.30475712227847E+020,2684830.07920066,33483687433.7379
1603756800,0.670133399999999,0.79925154075984,0.854002960743152,-0.148253800743155,920996.10553288,556458.718023975,635342.969629479,459337.502817857,653934.795197581,125.601067204247,1290289.43833212,161534181.302536,8.56661266004656E+022,1.24571037277329E+020,2651747.44548765,33472377320.1689
1603843200,0.4810896,0.799717806076232,0.866070032321356,-0.133558592321358,902442.449981447,535184.587474162,631642.066060483,456051.229578246,654055.741525294,120.946327712565,1289843.93863537,155579588.156621,8.57268308549264E+022,1.1992175777236E+020,2653468.76795219,33887195053.3454
1603929600,0.489806399999995,0.802740750426007,0.877758951272815,-0.123501411272818,900238.186348457,526527.026115223,635482.41768585,457482.824200383,654174.33397524,118.592449946644,1291428.75113938,152791394.673599,8.57764979722125E+022,1.18117801813749E+020,2613983.70035479,33622954576.3365
1604016000,0.313528200000004,0.751796432166734,0.878408482517317,-0.116576122517319,899810.516103283,523296.839548819,635573.978106605,454325.765254859,654291.545979742,117.2120045018,1291913.39261936,151128316.551126,8.58171347045375E+022,1.16641837847613E+020,2565944.54914947,33242302909.7788
1604102400,0.534672000000001,0.777127989954601,0.888728685127058,-0.0859933651270601,896642.422266323,520565.050539943,631631.80026904,452026.898844885,654407.992165243,116.446185501473,1289691.10401761,149942270.087285,8.58503829400761E+022,1.15434230966229E+020,2406948.67834139,31417189338.648
1604188800,0.4939092,0.785501446326491,0.897581790606352,-0.0768675906063545,895781.254581537,522859.586805408,624458.382038306,447173.462691269,654525.993589745,118.001424501205,1281904.70983259,151017901.344142,8.58775860418805E+022,1.16264370790551E+020,2357435.17869729,31040465767.3427
1604275200,0.559598400000003,0.81225827426713,0.910248440581565,-0.0549125005815664,874484.117384893,507338.752840788,609708.312576796,435349.01492922,654639.812937064,113.819347319168,1290019.90900179,146473035.463389,8.58998431251749E+022,1.12216303374087E+020,2395276.13715327,31728156550.0704
1604361600,2.48927220000001,1.41889986076402,1.55262004844985,-0.471587268449848,903342.823314913,526748.615960645,631106.437562833,452389.557669362,654758.392403052,118.57946598841,1288664.17749497,152488642.470046,8.33725989205977E+022,1.13631520942435E+020,2543230.24461448,33890003529.9771
1604448000,0.780849000000003,1.39753897698874,1.5747952471346,-0.438479847134601,951700.309984929,573774.322149618,644947.448915045,462731.819911296,654884.321057043,125.928653990517,1298414.61406249,163567864.020946,8.13048536623072E+022,1.1660760804381E+020,2452316.15385222,32883664574.4457
1604534400,1.23514800000001,1.51772825389988,1.64747089761835,-0.397683377618344,973192.071805851,589612.445395142,660265.367294128,472240.761745606,655014.080864853,129.759807810423,1295400.20680561,168088216.017138,7.96130620873423E+022,1.17224406581299E+020,2574565.24894909,35259350573.033
1604620800,0.842398200000001,1.4970498440999,1.65641339854739,-0.328157878547394,993506.786022969,605885.091686935,677692.755058832,484899.895973678,655148.066162153,133.985297299437,1291261.5809693,172929190.923113,7.82288689805528E+022,1.19547241748336E+020,2667960.23490114,37583961379.2633
1604707200,0.449516399999999,1.36107605426356,1.64475341409911,-0.280595634099113,1004406.82492788,626641.984107492,665154.072320862,476917.733069373,655284.235950852,136.169788699539,1303620.81406828,177569093.482547,7.7096347347725E+022,1.19629561430457E+020,2475862.93496764,35243182253.7523
1604793600,1.323084,1.51454222621564,1.72102061761847,-0.273821757618468,990264.311304632,624245.07790613,645212.240989796,464389.599784032,655420.738505243,136.502554390532,1316066.79122056,179710379.940266,7.61697387390477E+022,1.17878732079465E+020,2298119.37265934,32972833172.7481
1604880000,0.630593999999998,1.43026000326734,1.71799471101708,-0.233834171017078,1028676.25470379,664096.700105015,657649.469900743,474559.49073239,655566.058777017,145.320271774072,1325997.87979471,193140717.951126,7.54116044228572E+022,1.23718962610471E+020,2269845.08947308,32964446453.145
1604966400,0.549062400000007,1.33659527540055,1.718174945091,-0.231761225090997,1027676.02657583,662830.027358649,662599.748100608,477909.583326501,655711.684453923,145.625676906059,1307769.06058652,190784894.323649,7.47913127096105E+022,1.23042787590385E+020,2249726.34865403,32982926926.675
1605052800,0.652120200000002,1.29119013441863,1.71086650372912,-0.239746783729123,1025757.47628931,659994.931475258,671897.06662777,483738.022721683,655857.560007755,145.87555383223,1305842.5350377,190766632.810258,7.42838013078631E+022,1.22489553483043E+020,2215688.71066891,32826114950.541
1605139200,0.950170799999999,1.34435883725161,1.70252618673767,-0.239515286737668,1030226.84423671,664050.216661575,680855.599968175,490240.927681377,656006.003642709,148.443634953643,1295253.05253085,192375619.753848,7.38685647064334E+022,1.23855089213398E+020,2169233.78109325,32524819951.5622
1605225600,1.01977199999999,1.40895177593313,1.72960823082945,-0.22322075082945,1025076.32710276,656411.995450379,681738.581792143,491442.21355749,656152.730253125,146.726610416617,1291868.73297324,189662391.07133,7.35288256689001E+022,1.23154163901871E+020,2061688.75825189,31278519871.5342
1605312000,0.431591399999998,1.28356399849075,1.72827812564446,-0.215956585644459,1005288.08581135,642160.178095765,669306.294193572,483853.265637946,656298.59747983,145.867226704505,1291564.71622267,188488851.421997,7.32508573654637E+022,1.22580679556077E+020,2032594.85433746,31126433596.2565
1605398400,0.324579599999999,1.14854618058334,1.72340942197291,-0.201319881972907,978847.524754743,627045.236623808,648588.422522013,470046.126431047,656445.216119861,146.618640030958,1275866.862364,187087965.34527,7.30234287535612E+022,1.22111465091335E+020,1953571.38110493,30108848509.7569
1605484800,0.378999000000002,1.05456778411364,1.72262172404994,-0.229645624049935,989413.429344789,633609.193601297,654527.800245284,474279.376170857,656594.267734432,149.051614570784,1263696.76352509,188240882.737039,7.3564623525641E+022,1.2536392598382E+020,2256052.97729588,35384662249.7969
1605571200,0.948685199999995,1.15030855063843,1.74184517706318,-0.202109517063179,1015834.80582756,646870.431128334,675645.291109778,489661.307776155,656744.764509989,150.496775557914,1267108.33981526,190623683.693941,7.40074192482517E+022,1.28025030350398E+020,2396723.29563542,38343545530.5062
1605657600,1.568877,1.41657881415871,1.84611890936624,-0.19847618936624,1047127.02294982,665765.989105001,699653.783635273,506283.251816854,656898.625508173,153.860998183748,1266186.28986499,194743789.204134,7.43697066576605E+022,1.32020479377598E+020,2493501.893255,40881480826.3931
1605744000,0.594649799999996,1.33921593885713,1.83923955474889,-0.163484674748888,1049228.65514076,664875.627449546,702874.186610678,508292.115122881,657049.420870323,150.795362150339,1277800.20398376,192466483.167019,7.4666123628995E+022,1.29834937672581E+020,2472412.27312993,41150308400.4497
1605830400,1.8000156,1.64118140451947,1.9751420132046,-0.172852773204598,1073447.62693335,683778.604276901,715501.243590555,517661.366918721,657203.344348446,153.923478123005,1279129.59546723,196726902.954833,7.49086466055413E+022,1.33501312641202E+020,2469951.7804649,41849040858.2907
1605916800,1.0892466,1.67285951278866,1.99102208230976,-0.129199102309762,1063392.05840001,680188.676226556,706126.472028635,511987.66384259,657360.009012365,156.664663918822,1255682.78897561,196300028.781227,7.51070744954429E+022,1.36501073979165E+020,2367425.51940273,40710000167.473
1606003200,0.443608200000001,1.5031299650089,1.99451281588442,-0.144288855884416,1027589.13869092,655902.371458091,684506.749841611,497214.634053028,657519.825555572,159.816543206309,1196323.96527472,190005916.457368,7.52694245871806E+022,1.38955424164772E+020,2283745.06774697,39681451574.396
1606089600,0.643879200000006,1.42494851682547,1.63037748978232,0.0353071702176795,1023005.84074712,648321.031192984,682217.704415863,494959.064225205,657677.311818195,157.486262623344,1202351.4100547,188319897.465119,7.54022564804205E+022,1.37327165225722E+020,2276822.82500447,39981706937.9284
1606176000,1.35410219999999,1.57620096831174,1.69010492236633,0.0329050576336652,1029202.96061128,640385.570976078,695705.39452207,503712.507093349,657830.891487614,153.579669419099,1214943.76063299,185523347.016916,7.5510937120344E+022,1.34176771548318E+020,2289335.40711008,40732165652.9691
1606262400,0.685268399999996,1.49727606498233,1.64754909731929,0.0204729226807114,1047488.42231832,645250.012616791,716973.504608966,517463.323985468,657984.729398957,153.8379113429,1218306.88567919,186552437.922931,7.55998576439178E+022,1.35235540357715E+020,2275230.31003793,40973955859.3234
1606348800,0.547891800000007,1.39107187134918,1.64228973057192,-0.00371835057191661,1060648.16371499,655823.828504647,720541.594680064,518976.719624473,658137.869508238,153.140109280554,1232581.02161631,188001484.664216,7.56726107995691E+022,1.3428362392904E+020,2276677.65470765,40750580493.0751
1606435200,0.552389399999997,1.30554044019479,1.63937147451885,0.0094872054811479,1067492.13394863,667195.132412893,720301.668374597,518035.316056387,658291.165961285,153.296453047726,1242140.7355137,189803861.088904,7.57321361087384E+022,1.33504783214669E+020,2200320.03051469,39081814993.5075
1606521600,0.468228599999998,1.21005690561392,1.57696476315785,-0.0135916231578516,1063088.47323069,673835.290156003,706463.365033761,509825.622227953,658444.590331961,153.424370675412,1256351.25585713,192262428.890922,7.57808386344223E+022,1.32867549902911E+020,2036028.98469582,36057054019.0783
1606608000,0.643034399999998,1.18490546822957,1.57713243764437,-0.0125152576443667,1030550.02355239,653686.146491275,685105.298663987,496190.418186507,658597.392089786,152.801757825337,1228801.40448917,187437271.092572,7.69115952463455E+022,1.34164359011472E+020,1897663.73149378,33670682623.9585
1606694400,1.339296,1.37531538309692,1.64441767779333,-0.000777137793330662,1004928.3829065,629202.30167468,673912.153452353,486181.796698051,658742.95716437,145.565074584367,1245110.56183868,180446985.439377,7.783675974701E+022,1.29770839191205E+020,1962355.99048301,35278748719.8017
1606780800,1.17094020000001,1.48008840435202,1.67998243996466,0.0155401000353402,1035030.31328713,639816.610461102,704394.489188289,509503.106389315,658889.692225394,146.735061023573,1250940.5111216,182934923.177672,7.85937125202809E+022,1.33448868429168E+020,1987149.28682309,36211236144.7956
1606867200,1.29440999999999,1.60322687628802,1.7189103147459,0.0110361452540926,1031988.6199622,629149.590377265,713952.582063145,514929.996136712,659033.566366231,143.874140837469,1251971.91020983,179604269.872641,7.92130375165935E+022,1.32821801442046E+020,1930423.07112174,35396554042.9958
1606953600,1.17509220000001,1.66781962605384,1.73495123500536,0.0105272449946373,1057026.87087816,648393.846672308,725535.385324392,522176.905930037,659179.827026917,146.260660685202,1262559.75282368,184349346.62307,7.97197579681219E+022,1.35945110270765E+020,1856074.65463831,34291814055.5764
1607040000,0.741709199999998,1.58934005768041,1.72905383878072,0.0474364212192776,1060102.71253668,654568.601822797,726341.315265411,521974.19576094,659325.676658386,145.84963146971,1273190.20811836,185418179.055239,8.01343474284634E+022,1.36682362948808E+020,1864705.39995889,34674228478.8551
1607126400,0.335889599999994,1.40215386537488,1.72811603684711,0.0495052231528926,1062739.85571183,665316.310582289,711182.348853518,512228.160168041,659471.189993225,145.513334838854,1285756.20058169,186849720.317923,8.04735569869246E+022,1.37285569685388E+020,1802788.15983853,33633656284.5795
1607212800,0.431330999999995,1.27792316257945,1.72466316437686,0.0581912956231355,1035165.15467331,651878.981385509,687705.739971061,497228.131046579,659614.973630821,143.783637595426,1297178.64539572,186223740.623755,8.0751092080211E+022,1.35960920651681E+020,1717089.17277579,32154787511.7601
1607299200,0.748543800000001,1.27240495120136,1.71647045574568,0.0463698642543149,1031396.21745998,649074.075679053,685079.423612686,495366.470856292,659759.887516126,144.913885305349,1279978.18017225,185162408.328527,8.09781662474454E+022,1.36695298715012E+020,1687286.22214102,31731350157.7792
1607385600,0.705493199999996,1.2548444146193,1.61383162875984,0.0626703112401629,1036750.90519453,650018.425555589,694552.073864925,502904.385246057,659904.635240467,144.74772434074,1281170.78756518,185180407.359704,8.11639542024553E+022,1.37296153494101E+020,1674697.59472252,31535777397.8676
1607472000,0.443951400000007,1.16122161196125,1.61844975014242,0.0429823498575741,1040702.37697735,648324.893636391,704370.424071302,507896.860655865,660048.337924018,143.702683551514,1280197.53776588,183754640.56703,8.13159625292816E+022,1.35969580131537E+020,1727706.35072926,32336467603.0544
1607558400,0.875384399999994,1.21535840978647,1.43599479886107,0.132974181138929,1032036.30843601,641003.822066138,706046.710603793,508800.340536617,660189.54921056,141.211286542148,1285018.08054971,181230591.009388,8.14403329785031E+022,1.33066020107621E+020,1770858.3717267,32998659260.0214
1607644800,0.524146800000005,1.15321651709802,1.40140502537369,0.111053974626305,1039865.70690219,647519.308963204,707069.672312194,508707.369529959,660330.176626822,140.627416261758,1292457.88803869,181548539.734954,8.15420906187753E+022,1.32508561906235E+020,1707220.12625314,31635720350.2062
1607731200,0.8790816,1.20992915035293,1.40873861372604,0.147267726273954,1025973.21473816,639824.161878985,697579.913709977,503903.847797239,660469.235421945,139.058795123256,1293123.06955232,179646507.601326,8.16253468699071E+022,1.32052459741465E+020,1654831.8672697,30649137127.7515
1607817600,2.18404919999999,1.65177512301603,1.73016948634704,-0.0201461463470474,1011041.7211494,634601.586991897,682000.838489981,494042.966379559,660611.374436137,142.139014191755,1271505.05574094,180288768.582903,8.13298292571967E+022,1.35315648879381E+020,1655244.59049179,30830466256.3923
1607904000,0.547121999999995,1.5172469188313,1.66820233185645,-0.0388770118564516,1005193.95366769,628601.116629734,684663.231491803,495977.517946912,660754.033629567,142.659193429618,1253336.70328648,178396078.295103,8.10880421195246E+022,1.34349167264948E+020,1731575.57326075,32449136589.0542
1607990400,0.706121400000002,1.45536002449833,1.66866092964091,-0.0372503096409146,1012796.50754629,631563.640878873,691549.371220566,500693.060138383,660896.209333282,142.175703715142,1260459.11437725,178860681.332357,8.0890216279611E+022,1.33558409580412E+020,1809356.41227713,34137124471.1181
1608076800,1.36455000000001,1.60424911095318,1.73218955839975,-0.0191131183997549,1027388.23344697,634026.978900896,702384.212816827,504257.412840495,661038.534909049,142.325575766934,1269381.58436333,180388407.635565,8.07283587742272E+022,1.32911426020337E+020,1972859.59994141,37798803412.5662
1608163200,2.66137679999999,2.11904527259806,2.12615001291937,-0.202174832919369,1034937.64554752,625944.25546437,711855.083213767,509486.428687678,661178.437652858,139.90274380931,1274930.90447204,178079145.701826,8.05959299061859E+022,1.30563894016639E+020,2069092.87065089,41194468651.1891
1608249600,2.804577,2.58363613212569,2.46839360638504,-0.310783586385038,1063755.52817524,638329.299925393,737319.795356719,525273.259835373,661321.448988702,143.011335843981,1274313.64679733,181997691.937857,8.04875790141521E+022,1.3409773146816E+020,2135576.84941921,43826811773.9146
1608336000,1.19975160000001,2.47744519901193,2.48243283734613,-0.269151097346136,1082326.15941611,652620.154484413,740732.923473679,528470.121683487,661467.185536211,145.736547508712,1272733.7973221,185265141.949156,8.03989282843063E+022,1.36989053019403E+020,2049838.98258482,42920612369.4698
1608422400,1.7354958,2.55290843555521,2.52627221192065,-0.273370491920648,1081584.13043136,663388.490032701,722200.573751192,516968.645013762,661613.879075082,146.693538870764,1285696.03284812,188480196.140219,8.03263958689779E+022,1.37536497924966E+020,1917508.74113282,40785934254.4996
1608508800,1.08981780000001,2.41899108363609,2.52214705551778,-0.277357575517783,1089557.92489839,672848.400935847,709042.469432793,506830.891374896,661758.628334158,144.74925907608,1296545.57233028,187478363.387452,8.02670511655273E+022,1.36166225574972E+020,1885705.18847318,40735143958.0107
1608595200,2.1667212,2.63575670479316,2.63703136632692,-0.305010766326921,1091339.39309868,672288.873492965,714458.384081377,510718.002034006,661903.059546129,144.431211971338,1297551.65390278,187245442.771551,8.02184964081587E+022,1.3504509365225E+020,1913716.66460237,41893042632.6305
1608681600,2.0539248,2.77892966755804,2.73108356331445,-0.311179703314452,1098702.04889892,674567.805585154,726869.768793854,516083.819846005,662049.230537742,146.170991612913,1288228.97775045,188096570.994906,8.01787697884935E+022,1.37764167533659E+020,1930295.25501475,42859387974.5289
1608768000,1.7581104,2.80643045527476,2.78384651958917,-0.262302539589165,1075690.22182639,658684.204569671,710941.810831335,503601.125328549,662191.734076334,142.503538592383,1284933.88222872,182994167.17765,8.01462661905856E+022,1.32716137072994E+020,1963744.94131541,43998344062.6674
1608854400,0.492512999999999,2.44541673613389,2.77408434615469,-0.236878026154686,1066633.27240341,659432.894647913,702218.027043819,498340.375268813,662334.509698819,142.775622484677,1285099.39101542,183388238.963532,8.01196723377519E+022,1.32222293968813E+020,1978060.82568113,44920421742.5388
1608940800,1.13637419999999,2.34515132956409,2.76152287754437,-0.153812237544373,1045347.95014824,648343.459257383,688692.567581307,489238.30703812,662476.235208125,141.725509305645,1303238.74527008,184540671.879253,8.00979137308879E+022,1.31818240519938E+020,1984342.74444716,45996565331.4495
1609027200,1.68841260000001,2.43040036055244,2.79440820047223,-0.092710680472232,1048022.86830311,651805.557574223,690114.100748342,491821.52394028,662619.10153392,142.866325795528,1303369.83335365,186076193.355753,8.00801112343628E+022,1.33305833152677E+020,2080570.91897534,49992210236.267
1609113600,4.5252144,3.35978647681563,3.50906227030592,-0.425392630305922,1065649.25588436,667387.274378909,695013.355157734,495206.519587502,662765.083073207,145.98153928725,1302144.7602439,189964359.836525,8.00655455553877E+022,1.36341136215826E+020,2062240.29141509,50611541148.639
1609200000,3.182796,3.71339984466734,3.7017580834946,-0.344203983494598,1081120.66390539,677274.497219108,709720.745129055,507032.970571592,662912.158878079,147.075804871386,1297508.1579029,190707167.866248,8.00536281816809E+022,1.37006384176585E+020,2022722.24368527,50362562450.4742
1609286400,2.2618626,3.72364914563691,3.75113337251785,-0.254931452517849,1105599.63410441,691682.224997452,727454.427832863,517903.157740394,663063.766354792,151.607476712952,1290065.74547235,195329661.163294,8.00438776031935E+022,1.41187041599024E+020,1971740.14534624,50123322702.0345
1609372800,1.47695399999999,3.4941838464302,3.72399229111879,-0.132509651118788,1123430.60972179,705318.72954337,742436.168226888,527291.310878504,663217.99065392,154.224299128779,1287756.52121341,198368375.860877,8.00358998571583E+022,1.42789397671929E+020,1966748.47177727,51217254636.754
1609459200,2.5107312,3.61970532889744,3.78145564960893,-0.0268080496089307,1100295.04431783,695033.142353666,718306.864912909,511339.617991503,663371.26508048,153.27442655991,1299479.45634362,198934610.613444,8.00293726104022E+022,1.42282234458851E+020,1900506.20800145,50429466840.2872
1609545600,2.77045799999999,3.80110981455245,3.84648985074557,-0.0332013707455678,1107264.85444186,696841.480107545,717105.980383289,512042.051083957,663524.125974939,152.860894458108,1316962.6906508,201081267.592818,8.00240321357836E+022,1.4186728273906E+020,1948310.50594217,53342326900.14
1609632000,2.6210202,3.90424748463382,3.86840182771663,0.152276472283376,1122026.69908879,702337.93826981,734492.165768145,527468.405432329,663677.921252222,153.795277283907,1311822.91490531,201541698.939578,8.00196626565502E+022,1.43345958604685E+020,1996023.38893122,57046675337.8219
1609718400,2.7723996,4.03450539651858,3.89849263159554,0.32881348840446,1149810.39016356,720951.767675299,755793.953810301,542983.422626451,663835.208297273,157.287045050469,1313092.60142279,206380202.950564,8.00160876280866E+022,1.46373966131106E+020,1982443.0574647,57793023189.8978
1609804800,2.3093556,4.00076368806066,3.9136496088656,0.4081370711344,1165188.13740655,724025.264461608,772073.053117519,553163.52760346,663992.443152314,157.234855041293,1309387.23440093,205757612.23228,8.00131626047981E+022,1.4703324501636E+020,2023602.42704353,60249757671.6362
1609891200,2.7058152,4.09329610841326,3.91851436512914,0.407716154870865,1197685.74878718,742760.30728677,799848.498005243,571836.704402831,664153.271670075,160.828517761058,1306529.17740148,209979723.099138,8.00107694039257E+022,1.51209018649749E+020,2042985.25313819,62828435916.9737
